query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Bob,288,Carol,277,True,accepted,mapclosures,4.079899471872204,True,10,9,0.34293389004218255,0.6607420423058729
Bob,289,Alpha,280,True,accepted,megaloc+mapclosures,2.954293728677596,True,11,9,0.3397611638542875,0.762063991607658
Bob,290,Alpha,277,False,high_rmse,megaloc+mapclosures,3.4559389891257535,True,17,17,0.3696853746563723,0.7214504150283967
Bob,292,Alpha,281,False,high_rmse,megaloc+mapclosures,2.008414971458915,True,7,7,0.3655731767412782,0.7082824334229172
Bob,293,Alpha,282,False,high_rmse,megaloc+mapclosures,2.5778327842720983,True,14,14,0.36548139754750264,0.7178178337852927
Bob,296,Alpha,285,False,high_rmse,megaloc+mapclosures,,,16,16,0.3571025460082521,0.7567844745976648
Bob,297,Alpha,285,False,high_rmse,megaloc+mapclosures,,,17,16,0.35469446533428683,0.7655258829978855
Bob,298,Carol,285,False,high_rmse,mapclosures,3.622023162931937,True,6,6,0.3830677718687051,0.5945618041678561
Bob,299,Alpha,287,False,high_rmse,megaloc+mapclosures,,,17,16,0.35252686434031316,0.7430189264660254
Bob,300,Carol,287,False,high_rmse,megaloc+mapclosures,,,6,6,0.3828385648610653,0.5876017047655947
Bob,300,Alpha,290,False,high_rmse,mapclosures,,,27,24,0.360440699558858,0.7597609252503299
Bob,302,Alpha,287,False,high_rmse,megaloc+mapclosures,,,14,13,0.3667781663203946,0.7000888745253292
Bob,302,Carol,289,False,high_rmse,mapclosures,,,9,8,0.37956298851541176,0.6083856467488181
Bob,303,Alpha,292,False,high_rmse,megaloc+mapclosures,,,19,18,0.36365492554254264,0.7246814766416204
Bob,303,Carol,287,False,high_rmse,megaloc,,,20,18,0.3837967169472768,0.5823324292909725
Bob,305,Alpha,293,False,high_rmse,megaloc+mapclosures,,,12,11,0.37353608307332214,0.6914141824384696
Bob,305,Carol,292,False,high_rmse,megaloc+mapclosures,,,10,10,0.371900186124669,0.6506298376081348
Bob,306,Alpha,297,False,high_rmse,megaloc+mapclosures,,,18,16,0.37247561462481565,0.6994348483642442
Bob,306,Carol,288,False,high_rmse,megaloc,,,30,19,0.38585076486014613,0.5872004852896573
Bob,308,Alpha,298,False,high_rmse,megaloc+mapclosures,,,18,17,0.36668335868130364,0.7179916985951469
Bob,308,Carol,292,False,high_rmse,mapclosures,,,9,9,0.3761125113483354,0.6431932007891941
Bob,309,Alpha,298,False,high_rmse,megaloc+mapclosures,,,25,25,0.36104836362081133,0.732298583886711
Bob,311,Alpha,301,False,high_rmse,megaloc+mapclosures,,,13,13,0.36364793742484447,0.7517548930547526
Bob,311,Carol,297,False,high_rmse,mapclosures,,,7,7,0.37252232552668635,0.6414292108011338
Bob,312,Alpha,301,False,high_rmse,megaloc+mapclosures,,,11,11,0.3629525370784029,0.7687110187110187
Bob,312,Carol,298,False,high_rmse,megaloc,,,17,11,0.3719140421823721,0.639135959339263
Bob,314,Alpha,304,False,high_rmse,megaloc+mapclosures,,,10,9,0.365274696858094,0.7754823443756825
Bob,314,Carol,300,False,high_rmse,megaloc+mapclosures,,,7,6,0.36989881175871525,0.6266961186494162
Bob,315,Alpha,305,True,accepted,megaloc+mapclosures,,,12,12,0.32665470842457295,0.7975705843729481
Bob,315,Carol,299,True,accepted,megaloc,,,20,14,0.3376265539940233,0.6381699147381242
Bob,317,Alpha,307,True,accepted,megaloc+mapclosures,,,11,11,0.32575021786375635,0.7838769938209513
Bob,317,Carol,302,True,accepted,megaloc+mapclosures,,,8,7,0.33646336955399814,0.6374508948057617
Bob,318,Carol,304,True,accepted,megaloc,,,25,22,0.33672225509759324,0.6853667014250956
Bob,318,Alpha,308,True,accepted,megaloc+mapclosures,,,9,9,0.3318401392179911,0.7863019790971759
Bob,320,Alpha,311,True,accepted,megaloc+mapclosures,8.14133903289968,True,12,11,0.33569744083508485,0.7501530924678506
Bob,321,Alpha,310,True,accepted,megaloc+mapclosures,7.381791489839826,True,16,16,0.31680316284647914,0.7978350595747995
Bob,321,Carol,306,True,accepted,megaloc,,,28,27,0.3296910601544898,0.6761113118901337
Bob,322,Carol,305,True,accepted,mapclosures,,,6,6,0.3332466642624074,0.653835327234342
Bob,323,Alpha,311,True,accepted,megaloc+mapclosures,7.05294997140808,True,12,10,0.32710724313796363,0.7900701565029682
Bob,324,Alpha,312,True,accepted,megaloc+mapclosures,7.068799038704765,True,14,13,0.3188393634594685,0.8086362224293259
Bob,324,Carol,310,True,accepted,megaloc,,,33,32,0.3408898144512012,0.6741211824725697
Bob,325,Carol,311,True,accepted,megaloc+mapclosures,,,9,9,0.34444931453501865,0.6635202271114266
Bob,326,Alpha,312,True,accepted,megaloc,5.740989835235564,True,42,33,0.3133607541231634,0.794175392670157
Bob,327,Alpha,315,True,accepted,megaloc+mapclosures,3.3979649845470496,True,11,11,0.31429983512810156,0.812644056634837
Bob,327,Carol,313,True,accepted,megaloc,,,30,27,0.3498714306834429,0.6585365853658537
Bob,328,Carol,313,True,accepted,megaloc+mapclosures,,,7,7,0.32848506899623725,0.6387984315810461
Bob,329,Alpha,319,True,accepted,megaloc+mapclosures,3.6330798941693367,True,9,7,0.3167910099743497,0.7891810801270738
Bob,330,Alpha,319,True,accepted,megaloc+mapclosures,3.262139563371759,True,9,8,0.3115157281172169,0.8081962888048545
Bob,330,Carol,314,True,accepted,megaloc,,,18,14,0.34938303594012343,0.6249578187217385
Bob,332,Alpha,324,True,accepted,megaloc+mapclosures,,,8,8,0.3222121129292143,0.7698177574288536
Bob,332,Carol,318,True,accepted,mapclosures,,,9,8,0.33566230837881117,0.6542313833647845
Bob,333,Alpha,321,True,accepted,megaloc+mapclosures,,,11,11,0.3124751575097036,0.8217561064196858
Bob,334,Carol,319,True,accepted,megaloc+mapclosures,,,7,7,0.3050360931402062,0.650192321648886
Bob,335,Alpha,324,True,accepted,megaloc,,,48,41,0.28079741756060067,0.834468993048386
Bob,335,Carol,318,True,accepted,megaloc+mapclosures,,,7,6,0.30702572963116653,0.6341994483959936
Bob,336,Alpha,326,True,accepted,megaloc+mapclosures,3.3198747001059856,True,8,8,0.28539251892655876,0.8008639614758162
Bob,337,Carol,323,True,accepted,megaloc,,,46,29,0.3071900525214568,0.6635697560238689
Bob,338,Alpha,330,True,accepted,megaloc+mapclosures,4.186700444538601,True,9,7,0.3098608078989581,0.769182635901447
Bob,338,Carol,324,True,accepted,megaloc+mapclosures,,,9,8,0.3111291287055922,0.6403198523758266
Bob,339,Alpha,330,True,accepted,megaloc+mapclosures,3.509905495361271,True,12,11,0.2992132827974527,0.7828746177370031
Bob,340,Carol,325,True,accepted,megaloc+mapclosures,,,7,7,0.3088964601749348,0.6479382686279238
Bob,341,Alpha,330,True,accepted,megaloc+mapclosures,3.1026201205172224,True,13,13,0.2924554640080624,0.8049610894941635
Bob,341,Carol,326,True,accepted,megaloc+mapclosures,4.062406390008406,True,13,12,0.31043749099299345,0.6476749057394219
Bob,342,Alpha,332,True,accepted,megaloc+mapclosures,3.2764036262227454,True,11,10,0.29025302939310194,0.7983819796954315
Bob,343,Carol,329,True,accepted,megaloc,4.113277663527297,True,39,27,0.3046999760319746,0.6491185703936247
Bob,344,Alpha,334,True,accepted,megaloc+mapclosures,3.3624343758526978,True,11,10,0.28257417209291763,0.8208967046894804
Bob,344,Carol,330,True,accepted,megaloc+mapclosures,,,12,11,0.3041403606584524,0.6437514764942122
Bob,345,Alpha,333,True,accepted,megaloc+mapclosures,3.612634443595291,True,10,10,0.3089602284456658,0.8042865200225606
Bob,346,Carol,332,True,accepted,megaloc,,,38,28,0.30896046853369075,0.6137010113780025
Bob,347,Alpha,334,True,accepted,megaloc+mapclosures,4.041105114620763,True,8,7,0.2887773495392628,0.7898864471856875
Bob,347,Carol,330,True,accepted,megaloc+mapclosures,,,8,7,0.31024751935253836,0.5821718245531144
Bob,348,Alpha,337,True,accepted,megaloc+mapclosures,2.7820093802231924,True,9,8,0.2894658468647774,0.8084572812175718
Bob,349,Carol,335,True,accepted,megaloc,,,33,23,0.30618702963898375,0.6168968731463436
Bob,350,Alpha,340,True,accepted,megaloc+mapclosures,2.3146885353280533,True,6,6,0.2849045992967751,0.8292200533149884
Bob,351,Alpha,342,True,accepted,megaloc+mapclosures,3.9885542153067535,True,10,9,0.28782621778369266,0.8250931677018634
Bob,352,Carol,335,True,accepted,megaloc,,,20,13,0.3052597514971112,0.5830861791373613
Bob,353,Alpha,343,True,accepted,megaloc,3.472342320785647,True,46,36,0.29036285559887876,0.8257562954199763
Bob,353,Carol,339,True,accepted,megaloc+mapclosures,,,7,7,0.3070724276027524,0.6056105610561056
Bob,354,Alpha,343,True,accepted,megaloc+mapclosures,2.958878958808197,True,11,9,0.28248191807332057,0.8284603684299476
Bob,355,Carol,341,True,accepted,megaloc,,,16,9,0.3060430602471814,0.6148333621136246
Bob,356,Alpha,344,True,accepted,megaloc+mapclosures,2.699344035147508,True,7,7,0.280023678912523,0.8230005936731405
Bob,357,Alpha,347,True,accepted,megaloc+mapclosures,3.095056347663871,True,8,7,0.2799644323154318,0.8353033884948778
Bob,358,Carol,342,True,accepted,megaloc,,,20,14,0.30755758520244314,0.6136945204270714
Bob,359,Alpha,348,True,accepted,megaloc+mapclosures,2.555234875282999,True,8,7,0.28571358051981843,0.8204085021587513
Bob,359,Carol,344,True,accepted,mapclosures,,,7,7,0.3062602133219568,0.6188948306595365
Bob,360,Alpha,347,True,accepted,megaloc+mapclosures,2.827748470101992,True,9,8,0.27971314115918566,0.8160494887876966
Bob,362,Alpha,348,True,accepted,megaloc,3.4618019109678375,True,29,23,0.29254565705727287,0.787363002324809
Bob,363,Alpha,352,True,accepted,megaloc+mapclosures,2.3837928624481868,True,10,10,0.27728255782570116,0.8293818797629128
Bob,363,Carol,349,True,accepted,megaloc+mapclosures,4.426511410172477,True,7,7,0.30344339239578844,0.6144446470910085
Bob,364,Carol,349,True,accepted,megaloc+mapclosures,4.287249761542692,True,7,7,0.30400549494902407,0.6175451395221594
Bob,365,Alpha,354,True,accepted,megaloc+mapclosures,2.284203259712904,True,13,11,0.2827632025032569,0.8387096774193549
Bob,366,Alpha,355,True,accepted,megaloc+mapclosures,2.2784965424867827,True,11,11,0.28226912889139677,0.8401281052540466
Bob,367,Carol,352,True,accepted,mapclosures,4.184683049020723,True,6,6,0.30714187692276085,0.6367631670735961
Bob,368,Alpha,358,True,accepted,megaloc,2.700649068768568,True,34,33,0.2912268213198525,0.8249819610358374
Bob,369,Alpha,358,True,accepted,megaloc+mapclosures,2.236791587127507,True,14,13,0.28471242100272576,0.8499959913412972
Bob,371,Alpha,362,True,accepted,megaloc,3.6217663169548997,True,54,48,0.29275899651023274,0.8260495661011649
Bob,372,Alpha,361,True,accepted,megaloc+mapclosures,2.335075668374655,True,9,9,0.28281713573598666,0.8574202065698532
Bob,372,Carol,358,True,accepted,megaloc,4.452834464252098,True,21,15,0.30376137044313906,0.6617050067658998
Bob,374,Alpha,365,True,accepted,megaloc+mapclosures,3.5298980149155677,True,16,15,0.2740955715968493,0.8372038101235929
Bob,375,Alpha,365,True,accepted,megaloc+mapclosures,2.73924870337065,True,23,21,0.2874967785785298,0.8622215322518048
Bob,375,Carol,360,True,accepted,megaloc,4.297573916915249,True,22,13,0.3050820589226583,0.6808948315762406
Bob,377,Alpha,368,True,accepted,megaloc+mapclosures,3.502101475491191,True,6,6,0.2923761108412385,0.8390213815789473
Bob,378,Alpha,366,True,accepted,megaloc+mapclosures,2.2993051815262837,True,12,11,0.3122713642999886,0.8183038110574342
Bob,380,Alpha,368,True,accepted,megaloc+mapclosures,2.5212664867872547,True,9,9,0.3119426500794172,0.8226398974797096
Bob,380,Carol,365,True,accepted,mapclosures,4.758510267709576,True,9,7,0.3318663523018781,0.7258744534665834
Bob,381,Alpha,369,True,accepted,megaloc+mapclosures,2.6155693177100066,True,10,10,0.3113569964908327,0.8240855934312018
Bob,383,Alpha,374,True,accepted,megaloc+mapclosures,3.939132054860928,True,7,7,0.32351001687517944,0.7932688464305699
Bob,384,Alpha,371,True,accepted,megaloc+mapclosures,3.1401829378149912,True,10,8,0.3167073338891986,0.7812550937245314
Bob,386,Alpha,372,True,accepted,megaloc+mapclosures,3.824038480988008,True,6,6,0.3235341218371509,0.7733770602085436
Bob,387,Alpha,376,True,accepted,megaloc+mapclosures,2.6293912071887178,True,8,8,0.3236072505853847,0.8208737447429405
Bob,389,Alpha,379,True,accepted,megaloc+mapclosures,2.8358321800060473,True,11,11,0.3221958613046804,0.8223488391870057
Bob,390,Alpha,379,True,accepted,megaloc+mapclosures,2.1390136953329932,True,17,17,0.3199447666110282,0.8183129667345553
Bob,392,Alpha,381,True,accepted,megaloc+mapclosures,1.5186742089197802,True,15,14,0.3193504994648792,0.8360851878439818
Bob,392,Carol,378,True,accepted,mapclosures,4.598637696743759,True,8,6,0.33635471561086844,0.6554139702448463
Bob,393,Alpha,382,True,accepted,megaloc+mapclosures,1.295593043296166,True,20,20,0.3126370110932192,0.8354781536564692
Bob,395,Alpha,386,True,accepted,megaloc+mapclosures,2.385246213264456,True,23,22,0.32313731517292327,0.7958039839430433
Bob,396,Alpha,384,True,accepted,megaloc+mapclosures,1.7588255756413256,True,21,20,0.3166020358228909,0.8255965625719328
Bob,397,Carol,378,True,accepted,mapclosures,7.219593433823133,True,6,6,0.3323348787026349,0.6442057508839816
Bob,398,Alpha,386,True,accepted,megaloc+mapclosures,1.9505793765474877,True,14,14,0.3270990883358004,0.8158528750401542
Bob,399,Alpha,388,True,accepted,megaloc+mapclosures,1.5848940920720185,True,20,20,0.2888275462252846,0.8024241463994296
Bob,399,Carol,384,True,accepted,megaloc,4.326788475411327,True,39,25,0.3435533553544898,0.6379930748862788
Bob,401,Alpha,390,True,accepted,megaloc+mapclosures,1.4545494203240994,True,19,17,0.2829906897189829,0.8062264742785445
Bob,402,Alpha,392,True,accepted,megaloc+mapclosures,1.8417251820437883,True,18,17,0.32301447945901424,0.8297553275453828
Bob,402,Carol,387,True,accepted,megaloc+mapclosures,3.8845958669730023,True,11,9,0.34699765151415113,0.6198358603421894
Bob,403,Carol,387,True,accepted,megaloc+mapclosures,4.296798118461456,True,10,7,0.34186642404300904,0.6400751147586591
Bob,404,Alpha,391,True,accepted,megaloc+mapclosures,2.609685079269831,True,14,13,0.31704935839803966,0.8026443564652275
Bob,405,Carol,390,True,accepted,megaloc+mapclosures,3.7713435688629926,True,9,8,0.340563503082009,0.6613816534541337
Bob,405,Alpha,395,True,accepted,megaloc+mapclosures,2.095646423680041,True,26,22,0.3180406816013779,0.8142434488588335
Bob,406,Carol,388,True,accepted,mapclosures,5.310397204193533,True,8,6,0.34348583874708527,0.6578859396937888
Bob,407,Alpha,396,True,accepted,megaloc+mapclosures,1.3838926526954392,True,20,17,0.3237513086196863,0.8006732228895782
Bob,408,Alpha,397,False,high_rmse,megaloc+mapclosures,1.5973819560152038,True,23,22,0.36864868870477546,0.7384171624301424
Bob,409,Carol,393,False,high_rmse,mapclosures,3.8282260185514887,True,16,14,0.37182338211052285,0.6286637251812165
Bob,409,Carol,392,False,high_rmse,megaloc+mapclosures,4.3177834011240215,True,7,6,0.3783925049517504,0.6105162357447549
Bob,410,Alpha,398,False,high_rmse,megaloc+mapclosures,1.5554070343238422,True,15,13,0.36284695151534835,0.7470792829751182
Bob,411,Alpha,398,True,accepted,megaloc+mapclosures,1.7651636122078893,True,18,18,0.3251738810543566,0.7620108802516877
Bob,412,Carol,395,True,accepted,megaloc+mapclosures,4.077362579968352,True,17,14,0.33911068355242,0.6294056152927121
Bob,413,Alpha,401,True,accepted,megaloc+mapclosures,1.6208243830571343,True,22,22,0.32039312476939336,0.7864829396325459
Bob,414,Alpha,403,False,high_rmse,mapclosures,2.1648293674261088,True,27,26,0.357758697257498,0.7724699221514508
Bob,415,Carol,394,False,high_rmse,mapclosures,5.739121854867629,True,9,8,0.37077629884460117,0.5709812108559499
Bob,416,Alpha,401,True,accepted,megaloc+mapclosures,3.0790929537065472,True,11,9,0.3247780203113328,0.7257008121561436
Bob,417,Alpha,405,True,accepted,mapclosures,2.6141060143645913,True,16,14,0.324740343848486,0.7778985261156014
Bob,419,Alpha,411,True,accepted,megaloc,6.330720088754363,True,58,37,0.3398003691371027,0.6816211380994976
Bob,419,Carol,394,True,accepted,mapclosures,8.079713209429158,True,7,6,0.34992653952036074,0.5123769758425291
Bob,420,Alpha,408,True,accepted,mapclosures,2.716935466476558,True,15,14,0.33283197446125956,0.7826241639390921
Bob,422,Alpha,412,True,accepted,megaloc+mapclosures,4.321782906380245,True,9,7,0.32799492212197945,0.6900584795321637
Bob,423,Alpha,410,True,accepted,megaloc+mapclosures,1.991524098933458,True,16,13,0.3318600662127401,0.7878649635036497
Bob,424,Carol,406,True,accepted,mapclosures,3.9983934519895556,True,7,6,0.34082224319828486,0.6587490692479523
Bob,425,Alpha,415,True,accepted,megaloc+mapclosures,4.4129380941565,True,13,12,0.33152269368318593,0.7528648128856479
Bob,426,Alpha,412,True,accepted,megaloc+mapclosures,1.898932197483679,True,20,20,0.3219612073738107,0.7909112690679658
Bob,427,Carol,407,False,high_rmse,mapclosures,4.077827276320391,True,11,9,0.35027618757277573,0.6664510564898664
Bob,428,Alpha,413,True,accepted,megaloc+mapclosures,2.4148173517303,True,20,18,0.3183199542813748,0.7971224178120729
Bob,429,Alpha,417,True,accepted,megaloc+mapclosures,2.8116931080921543,True,22,20,0.334094309659168,0.8137209660052299
Bob,430,Carol,410,False,high_rmse,mapclosures,4.169633433687899,True,10,8,0.3506341370118606,0.6500524658971668
Bob,431,Alpha,417,True,accepted,megaloc+mapclosures,2.2108575183968986,True,22,22,0.32448604685780247,0.813224368499257
Bob,432,Alpha,417,True,accepted,megaloc+mapclosures,2.606165371295288,True,22,22,0.31093522129770174,0.8057982218786239
Bob,433,Carol,412,False,high_rmse,mapclosures,4.571673237371361,True,11,8,0.3563307853910825,0.6124244578741557
Bob,434,Alpha,419,True,accepted,megaloc+mapclosures,2.6239600163229464,True,13,13,0.3326089993018556,0.8021515813313921
Bob,435,Alpha,421,True,accepted,megaloc+mapclosures,2.223309939858558,True,21,20,0.3196798922825622,0.806077694235589
Bob,436,Carol,418,True,accepted,mapclosures,4.123780962813671,True,6,6,0.33356271737797044,0.6746717688196873
Bob,437,Alpha,425,True,accepted,megaloc+mapclosures,2.793309711436636,True,13,13,0.33498035694931316,0.8025497757141733
Bob,438,Alpha,426,True,accepted,megaloc+mapclosures,2.771371130242778,True,14,14,0.3304039614499426,0.7989159891598916
Bob,440,Alpha,430,True,accepted,megaloc+mapclosures,4.3495674145376855,True,10,9,0.33918504743249234,0.7322211117090798
Bob,441,Alpha,429,True,accepted,megaloc+mapclosures,2.725525064053878,True,14,13,0.33848763099055684,0.7752450980392157
Bob,442,Carol,421,False,high_rmse,mapclosures,4.7370837334474984,True,8,7,0.3517392092480946,0.594902807775378
Bob,443,Alpha,434,True,accepted,megaloc+mapclosures,5.278473790504165,True,8,8,0.3393799150105767,0.7148882987033276
Bob,444,Alpha,431,True,accepted,megaloc+mapclosures,2.1286603574833682,True,15,14,0.3290346103501219,0.7904821737081829
Bob,446,Alpha,434,True,accepted,megaloc+mapclosures,2.6317158673174124,True,14,14,0.33291436736571933,0.7798113810741688
Bob,447,Alpha,435,True,accepted,megaloc+mapclosures,2.6693854684346197,True,11,10,0.33409605922784286,0.770684620376379
Bob,449,Alpha,434,True,accepted,megaloc+mapclosures,2.751782730132467,True,7,7,0.32402571702931665,0.8006707369507267
Bob,449,Carol,428,False,high_rmse,mapclosures,4.848565033899946,True,7,6,0.3574658798122107,0.5786668996243557
Bob,450,Alpha,438,True,accepted,megaloc+mapclosures,2.5638165464876836,True,14,14,0.332276868966379,0.8044174967518406
Bob,452,Alpha,441,True,accepted,megaloc+mapclosures,3.308848646622352,True,10,9,0.34523030306907554,0.7882323317105926
Bob,452,Carol,431,True,accepted,mapclosures,4.920112179916279,True,9,9,0.34490859126820406,0.6255367686527107
Bob,453,Alpha,440,True,accepted,megaloc+mapclosures,2.105110260582803,True,12,12,0.3422139907713959,0.8017451128450374
Bob,455,Alpha,442,True,accepted,megaloc+mapclosures,1.997314994930364,True,8,8,0.3329272504258095,0.8095634095634096
Bob,455,Carol,433,True,accepted,mapclosures,5.5746893377830515,True,7,7,0.34993487255375666,0.6253059064752959
Bob,456,Alpha,445,True,accepted,megaloc+mapclosures,3.2022375149817726,True,12,12,0.338043509229477,0.793363749481543
Bob,458,Alpha,445,True,accepted,megaloc+mapclosures,1.9564196093589674,True,11,11,0.32683908924969207,0.820763723150358
Bob,459,Alpha,446,True,accepted,mapclosures,1.999027279001886,True,15,15,0.3294713735555908,0.8313053555169274
Bob,460,Carol,441,False,high_rmse,mapclosures,3.833591798207717,True,9,9,0.35866339205652326,0.6632436260623229
Bob,462,Alpha,448,True,accepted,mapclosures,2.1566275203318552,True,11,11,0.32396717182234236,0.8064689612784266
Bob,463,Carol,444,True,accepted,mapclosures,3.768234328696126,True,7,7,0.3482377455721761,0.6833837255159722
Bob,465,Alpha,453,True,accepted,mapclosures,2.512885822670523,True,10,10,0.3270786458682277,0.8087091757387247
Bob,467,Alpha,458,True,accepted,megaloc,5.0226130469275425,True,17,16,0.3475939862003693,0.765506573859242
Bob,468,Alpha,454,True,accepted,mapclosures,2.4276818716459525,True,18,18,0.34883916766689077,0.8002255639097744
Bob,469,Carol,450,True,accepted,mapclosures,3.877336855278593,True,6,6,0.3475632409569765,0.6934430689702081
Bob,471,Alpha,459,True,accepted,mapclosures,2.439023202579906,True,17,16,0.3327575579948412,0.8074324324324325
Bob,471,Alpha,463,True,accepted,megaloc,5.9987778351912135,True,30,25,0.3387181662244861,0.7539158476658476
Bob,474,Alpha,460,True,accepted,mapclosures,2.3304360581839973,True,11,11,0.33506323067894267,0.8088570498209052
Bob,476,Bob,0,True,accepted,megaloc,5.810416572475613,True,15,8,0.30829188006487934,0.3239329268292683
Bob,477,Alpha,464,True,accepted,mapclosures,2.2551163634763705,True,10,9,0.34561434616859016,0.8034020281321557
Bob,479,Bob,3,True,accepted,megaloc+mapclosures,4.609738598221644,True,7,7,0.3232542597453784,0.7206884798909339
Bob,479,Bob,2,True,accepted,megaloc,3.945243367468378,True,32,27,0.320974372087956,0.6490286298568507
Bob,480,Alpha,466,True,accepted,mapclosures,2.6178583732771727,True,10,9,0.3397644094651801,0.768647591098068
Bob,482,Bob,2,True,accepted,megaloc+mapclosures,3.4416525816563754,True,10,10,0.33910351311249104,0.6611461619348055
Bob,482,Bob,5,True,accepted,megaloc+mapclosures,4.0077254226489885,True,10,10,0.31489812757451274,0.8646161934805467
Bob,483,Alpha,3,True,accepted,mapclosures,3.998517511346305,True,7,7,0.3418009151348964,0.7274406110971208
Bob,485,Bob,6,True,accepted,megaloc+mapclosures,3.2671547773026295,True,10,10,0.31936644393607366,0.8707999669776273
Bob,485,Bob,8,True,accepted,megaloc+mapclosures,3.800305019117541,True,9,9,0.29425134058805236,0.9116651531412532
Bob,486,Alpha,473,True,accepted,mapclosures,,,6,6,0.33060112256103774,0.790931787066119
Bob,488,Bob,11,True,accepted,mapclosures,,,12,12,0.29290392211441807,0.9052488615482943
Bob,488,Bob,8,True,accepted,megaloc,,,23,16,0.3144757157199439,0.8361033404640448
Bob,490,Alpha,477,False,not_converged,mapclosures,,,8,7,0.3381245448838348,0.7417120622568093
Bob,491,Bob,13,True,accepted,mapclosures,,,9,8,0.317291114743267,0.8792621087602728
Bob,491,Bob,14,True,accepted,megaloc,,,38,35,0.3111307362206478,0.8964539007092198
Bob,494,Bob,14,True,accepted,mapclosures,,,8,7,0.31871368937463035,0.7170212765957447
Bob,494,Bob,15,True,accepted,megaloc,,,22,16,0.3161642342295733,0.766902326858398
Bob,495,Carol,475,True,accepted,mapclosures,,,7,6,0.325473213974242,0.47322829274947137
Bob,496,Bob,22,True,accepted,mapclosures,,,9,7,0.3037080788961349,0.7593347725273847
Bob,496,Bob,17,True,accepted,megaloc,,,22,18,0.30499071652415727,0.7266018850003653
Bob,498,Bob,17,True,accepted,megaloc,,,12,7,0.30313968688124354,0.6148169796156937
Bob,499,Bob,24,True,accepted,megaloc+mapclosures,,,9,8,0.31132304818239104,0.6432915921288014
Bob,499,Bob,15,False,mapclosures_no_pose,megaloc,,,6,4,,
Bob,500,Bob,17,False,mapclosures_no_pose,megaloc,,,12,5,,
Carol,4,Alpha,1,False,high_rmse,mapclosures,3.422327832207521,True,9,8,0.35456900439750205,0.6245496233213232
Carol,5,Alpha,2,True,accepted,mapclosures,3.615484383505052,True,18,16,0.327606491566709,0.6865052425133892
Carol,7,Alpha,1,True,accepted,mapclosures,1.7104653659762517,True,13,11,0.34589598792983733,0.6001460209296666
Carol,8,Alpha,4,False,high_rmse,megaloc+mapclosures,2.710582829727317,True,9,9,0.3547615922277687,0.6769114877589454
Carol,10,Alpha,5,False,high_rmse,mapclosures,2.176895492046648,True,15,15,0.3508087269380518,0.7034520250067954
Carol,11,Alpha,4,True,accepted,megaloc+mapclosures,1.8525513471727442,True,9,8,0.34592688685918543,0.6478123768230193
Carol,11,Bob,8,True,accepted,mapclosures,7.996682606968083,True,18,13,0.33904254596904676,0.607607410327158
Carol,12,Alpha,9,False,high_rmse,megaloc+mapclosures,3.6858694880357525,True,16,14,0.37160687470090065,0.6888522026240333
Carol,13,Alpha,12,False,high_rmse,megaloc+mapclosures,5.698596391630771,True,10,10,0.3713815807656079,0.64497648567764
Carol,13,Bob,11,False,high_rmse,mapclosures,,,11,8,0.3781478961445054,0.5673364685763147
Carol,14,Alpha,9,False,high_rmse,megaloc+mapclosures,1.6378922768203978,True,16,12,0.3718234096068191,0.6975622823466381
Carol,15,Bob,13,False,high_rmse,mapclosures,,,12,7,0.3785997759427773,0.5480129473116346
Carol,15,Alpha,11,False,high_rmse,megaloc,2.699726837822234,True,32,26,0.3692745209327684,0.6772163279985615
Carol,16,Alpha,10,True,accepted,megaloc+mapclosures,1.2896504303071532,True,17,15,0.3319713797841027,0.7055723883546304
Carol,17,Bob,13,True,accepted,mapclosures,,,16,11,0.34735489368776595,0.5882057896245343
Carol,17,Alpha,11,True,accepted,megaloc+mapclosures,1.3585911276381,True,14,10,0.3361326174949161,0.7229148753224419
Carol,18,Alpha,12,True,accepted,megaloc+mapclosures,1.001542376775041,True,17,14,0.3400642741630287,0.7216797650234182
Carol,19,Bob,18,True,accepted,mapclosures,,,17,10,0.34635758632819275,0.619527749052051
Carol,19,Alpha,15,True,accepted,megaloc+mapclosures,2.5696263988971837,True,10,7,0.33788293947865955,0.6848500517063082
Carol,20,Alpha,16,True,accepted,mapclosures,2.542581000990157,True,17,16,0.33532055574481584,0.6715254237288135
Carol,22,Alpha,19,True,accepted,megaloc+mapclosures,3.7474011307862285,True,13,12,0.33523537037799084,0.6707506471095772
Carol,22,Bob,18,True,accepted,mapclosures,,,7,6,0.3465756240327344,0.5981018119068162
Carol,23,Alpha,15,True,accepted,mapclosures,1.7395961398206514,True,10,8,0.3419515854403199,0.6350799591697857
Carol,24,Bob,23,True,accepted,mapclosures,,,9,9,0.34181769263350015,0.6209417703890678
Carol,24,Alpha,21,True,accepted,megaloc,3.8231790174310842,True,28,14,0.3375827110733121,0.6848289668378449
Carol,25,Alpha,18,True,accepted,mapclosures,0.7426087969547226,True,13,11,0.3391866233438319,0.6674495476687543
Carol,26,Alpha,21,True,accepted,megaloc+mapclosures,1.7872013612828546,True,11,10,0.3360470658885201,0.6926601612218922
Carol,26,Bob,26,True,accepted,mapclosures,,,12,10,0.3487038593328524,0.6565125159100551
