sequence,i,j,i_stamp_ns,j_stamp_ns,branch,inter_robot,measured_distance_m,gt_distance_m,distance_error_m,distance_flag,rmse_m,overlap,native_inliers,acceptance_gate_violations,cycle_neighbours,cycle_inconsistent_neighbours,cycle_eligible,cycle_flag,cycle_translation_median_m,cycle_rotation_median_deg
Playground 2,Alpha:402,Bob:331,1661164499044000000,,mapclosures+megaloc,True,1.4633462001157564,1.9825905982686323,0.5192443981528758,False,0.3407390478390096,0.5271673508814296,7,,0,0,False,,,
Playground 2,Alpha:405,Bob:331,1661164505044000000,,mapclosures+megaloc,True,1.6479647710702194,1.9844598016833426,0.33649503061312314,False,0.33586535143947754,0.5636182902584493,6,,0,0,False,,,
Playground 2,Alpha:406,Bob:339,1661164507044000000,1661164505170000000,megaloc,True,1.3661956106602484,1.9826225482869324,0.616426937626684,False,0.34712058616352703,0.594116180503615,12,,0,0,False,,,
Playground 2,Bob:1,Carol:1,1661164292668000000,,mapclosures,True,2.591879634942256,2.5165456650604563,0.07533396988179986,False,0.3482842461289931,0.38480845442536327,6,,0,0,False,,,
Playground 2,Bob:4,Carol:1,1661164296668000000,,mapclosures,True,2.5885617902969265,2.7853566321791483,0.19679484188222185,False,0.33234296742500363,0.41117230527143983,7,,0,0,False,,,
Playground 2,Bob:21,Bob:155,,1661164380368000000,mapclosures,False,12.207204528579286,11.938279379670021,0.2689251489092648,False,0.34366447987089754,0.6195706858963609,11,,0,0,False,,,
Playground 2,Bob:27,Bob:142,,1661164373568000000,mapclosures,False,2.9509195507458696,2.537469590102097,0.4134499606437725,False,0.3406549078358324,0.6893905594717588,9,,0,0,False,,,
Playground 2,Bob:28,Bob:134,1661164309666000000,1661164369968000000,mapclosures,False,8.138600808136562,7.777983042014223,0.3606177661223393,False,0.32436657008006725,0.5696122947956689,8,,0,0,False,,,
Playground 2,Bob:28,Carol:37,1661164309666000000,,mapclosures,True,20.686441943276243,20.549671750348494,0.13677019292774872,False,0.323807690871392,0.4089647234071366,8,,0,0,False,,,
Playground 2,Bob:30,Bob:147,1661164310666000000,1661164375668000000,mapclosures,False,8.738808912400357,8.928109922036498,0.18930100963614116,False,0.33608056309842893,0.6965246006902641,10,,0,0,False,,,
Playground 2,Bob:30,Bob:151,1661164310666000000,1661164377968000000,mapclosures,False,12.899066684662571,13.021807837799816,0.12274115313724465,False,0.3353386387814903,0.6687562882129866,14,,0,0,False,,,
Playground 2,Bob:159,Carol:36,1661164382768000000,,megaloc,True,2.3412673835238746,2.374122284715041,0.03285490119116652,False,0.3228259803979263,0.48774044974261715,14,,0,0,False,,,
Playground 2,Bob:163,Carol:77,1661164385168000000,,megaloc,True,9.487528304944702,9.526458866630472,0.03893056168577047,False,0.3333432551079459,0.4727662616154396,8,,0,0,False,,,
Playground 2,Bob:164,Carol:39,1661164385768000000,,mapclosures,True,1.9248087895811223,2.0694208205622444,0.14461203098112207,False,0.315631691984422,0.5390635633591943,7,,0,0,False,,,
Playground 2,Bob:167,Carol:77,1661164387568000000,,megaloc,True,5.249203759963688,5.16785101380606,0.081352746157628,False,0.34752094052198157,0.5272337383845604,20,,0,0,False,,,
Playground 2,Bob:168,Carol:50,1661164388168000000,,mapclosures,True,9.437018511235339,9.162050017167319,0.2749684940680197,False,0.3134482811152053,0.5322749248660656,6,,0,0,False,,,
Playground 2,Bob:171,Carol:78,1661164389968000000,,megaloc,True,1.9489952196354978,1.8888244423772618,0.06017077725823605,False,0.32570660698796555,0.5549011052937755,18,,0,0,False,,,
Playground 2,Bob:172,Carol:79,1661164390567000000,,mapclosures,True,1.7018525723552402,1.4804675313013602,0.22138504105388002,False,0.32451567756127997,0.5469117647058823,9,,0,0,False,,,
Playground 2,Bob:175,Carol:78,1661164392367000000,,megaloc,True,3.4582691456111188,3.601278227297003,0.14300908168588444,False,0.3289313679847644,0.5285049447353112,20,,0,0,False,,,
Playground 2,Bob:177,Carol:120,1661164393568000000,,mapclosures,True,6.241972983190624,6.297292935964334,0.05531995277371049,False,0.32819419270223055,0.5039834969412434,6,,0,0,False,,,
Playground 2,Bob:179,Carol:79,1661164394768000000,,megaloc,True,7.043502470624943,7.191572114054238,0.14806964342929518,False,0.32569355389998533,0.5094852941176471,9,,0,0,False,,,
Playground 2,Bob:182,Carol:121,1661164395767000000,,mapclosures,True,4.9561804697834955,4.741044983793534,0.21513548598996124,False,0.33964159618949386,0.5598779016114148,7,,0,0,False,,,
Playground 2,Bob:186,Carol:115,1661164397267000000,,megaloc,True,2.883465969322528,2.7312715659274445,0.15219440339508372,False,0.3356003279966546,0.578463511972634,17,,0,0,False,,,
Playground 2,Bob:187,Carol:122,1661164397867000000,,mapclosures,True,1.523058189224321,1.3700644473648482,0.15299374185947268,False,0.331063002171013,0.5914733631269065,11,,0,0,False,,,
Playground 2,Bob:190,Carol:115,1661164399667000000,,megaloc,True,5.785624559398827,5.762646488062498,0.02297807133632901,False,0.3314564336912233,0.5795324971493728,9,,0,0,False,,,
Playground 2,Bob:191,Carol:126,1661164400267000000,,mapclosures,True,3.772980228322575,3.7208871234185974,0.05209310490397767,False,0.32876478440966983,0.5644659522986519,13,,0,0,False,,,
Playground 2,Bob:304,Carol:443,1661164459868000000,,megaloc,True,5.928463262023991,6.144703355090039,0.2162400930660482,False,0.32969864697406154,0.3589434069445431,6,,0,0,False,,,
Playground 2,Bob:314,Carol:446,1661164465869000000,,mapclosures,True,10.8371941558503,11.309073432863759,0.4718792770134588,False,0.31714513988309,0.35100742311770944,6,,0,0,False,,,
Playground 2,Bob:318,Carol:466,1661164467969000000,,mapclosures,True,17.821846315501134,18.0725474632676,0.2507011477664669,False,0.3239915860735543,0.3451342005598551,7,,0,0,False,,,
Playground 2,Bob:324,Bob:339,,1661164505170000000,mapclosures+megaloc,False,0.035910970040963726,0.01039281535984832,0.02551815468111541,False,0.16032274902174198,0.8745948641236599,12,,0,0,False,,,
Playground 2,Bob:325,Bob:340,,1661164507170000000,mapclosures+megaloc,False,0.015130674611302151,0.008085644894810859,0.007045029716491293,False,0.10546815192175386,0.8779880478087649,11,,0,0,False,,,
Playground 2,Bob:326,Bob:341,1661164479170000000,1661164509170000000,mapclosures+megaloc,False,0.0031761546955680715,0.036141320727002275,0.03296516603143421,False,0.10341631561623207,0.8871897718726498,15,,0,0,False,,,
Playground 2,Bob:336,Carol:537,,1661164499332000000,mapclosures,True,2.3787573684442136,2.004565062242573,0.3741923062016408,False,0.30931421116657726,0.45423423423423426,6,,0,0,False,,,
Square 1,Alpha:1,Bob:0,1661157278954000000,1661157278938000000,mapclosures,True,4.233165456345436,4.754893095977613,0.5217276396321768,False,0.34545120555221037,0.4407790840498333,13,,0,0,False,,,
Square 1,Alpha:4,Bob:12,1661157284954000000,1661157296638000000,mapclosures,True,3.1277397592173335,3.4841991015440414,0.35645934232670795,False,0.32885513774596953,0.5685957102387698,13,,7,0,True,False,0.08081274834474764,0.12505301555734805
Square 1,Alpha:6,Bob:9,1661157287354000000,1661157293738000000,mapclosures+megaloc,True,4.118925409738721,4.530297681159582,0.41137227142086097,False,0.34267451183022296,0.601206589836801,6,,6,0,True,False,0.046192969195081125,0.12041391002709913
Square 1,Alpha:8,Bob:9,1661157288154000000,1661157293738000000,mapclosures,True,4.338104082014644,4.762788187524982,0.4246841055103374,False,0.33989123759686624,0.5933381088825215,10,,6,0,True,False,0.04418001053624089,0.11657696594776312
Square 1,Alpha:9,Bob:12,1661157288554000000,1661157296638000000,mapclosures+megaloc,True,3.017780567205489,3.4541536896894476,0.43637312248395865,False,0.3382702768818826,0.6650530362354952,10,,7,0,True,False,0.04486584647988923,0.07464749812332919
Square 1,Alpha:9,Bob:15,1661157288554000000,1661157299338000000,mapclosures+megaloc,True,2.7538292471806725,3.1656203343736014,0.4117910871929289,False,0.3325288817956877,0.691179611304905,9,,8,0,True,False,0.05337725170121795,0.10389789120025092
Square 1,Alpha:10,Bob:1,1661157289054000000,1661157280938000000,mapclosures,True,5.404326944125682,5.829676198712093,0.42534925458641126,False,0.3450739751800651,0.3188837338134478,10,,0,0,False,,,
Square 1,Alpha:11,Carol:1,1661157289554000000,1661157279335000000,mapclosures,True,9.191344310848198,9.544594624219453,0.35325031337125523,False,0.34810386067879295,0.3568826884750189,10,,0,0,False,,,
Square 1,Alpha:14,Bob:15,1661157291554000000,1661157299338000000,mapclosures,True,4.511043031514442,4.858396420606692,0.34735338909225,False,0.33498473133079054,0.6434563075168988,15,,8,0,True,False,0.04592998732152287,0.1210067924641916
Square 1,Alpha:14,Bob:18,1661157291554000000,1661157302038000000,mapclosures,True,4.281909486902084,4.722770226314314,0.4408607394122299,False,0.3428122141042471,0.6849091945598176,14,,10,0,True,False,0.06897732508920221,0.17487559776019726
Square 1,Alpha:15,Bob:21,1661157292254000000,1661157304738000000,mapclosures,True,5.93129019902744,6.322836612085264,0.39154641305782434,False,0.3405039255874821,0.6768809381152101,15,,8,0,True,False,0.05877756561046137,0.17293788921454625
Square 1,Alpha:15,Bob:24,1661157292254000000,1661157307338000000,mapclosures,True,8.224228921040654,8.582821833186468,0.3585929121458147,False,0.3440417048173705,0.6200462210048789,11,,6,0,True,False,0.05192878674545304,0.2504365367448987
Square 1,Alpha:18,Bob:27,1661157294354000000,1661157310038000000,mapclosures,True,8.90215378023022,9.332091677707696,0.4299378974774761,False,0.34677238552965783,0.578691559944453,11,,5,0,True,False,0.07179839578749746,0.20531613978266322
Square 1,Alpha:20,Bob:29,1661157295854000000,1661157312038000000,mapclosures,True,8.842502900901023,9.315055020674752,0.472552119773729,False,0.3490693355568897,0.6046332046332046,7,,5,0,True,False,0.09721440610454261,0.29938592613925297
Square 1,Alpha:31,Bob:19,1661157303654000000,1661157302938000000,mapclosures,True,17.495096077793537,17.721838689954623,0.22674261216108604,False,0.34625656176483816,0.5316380400029742,7,,3,0,True,False,0.12650582518690048,0.20531613978266322
Square 1,Alpha:34,Bob:17,1661157305854000000,1661157301138000000,mapclosures,True,22.38336733328924,22.523690777542466,0.14032344425322663,False,0.3473041639064205,0.4637381682442341,7,,1,0,False,,0.06497912673007669,0.17067899083613994
Square 1,Alpha:530,Carol:498,1661157711760000000,1661157711534000000,megaloc,True,3.116058453195708,3.895178475196884,0.7791200220011762,False,0.33316482259952024,0.5276397515527951,23,,5,0,True,False,0.031001872005364875,0.06189598954273474
Square 1,Alpha:532,Bob:471,1661157714060000000,1661157714541000000,mapclosures,True,7.802354945390243,4.548343498781297,3.2540114466089456,True,0.3344221680023225,0.6104327601960295,6,,1,0,False,,0.05708095747242707,0.17311411063299179
Square 1,Alpha:532,Carol:498,1661157714060000000,1661157711534000000,megaloc,True,2.860473895817565,5.131590259477094,2.2711163636595293,True,0.33549193298225244,0.5153726708074534,25,,6,0,True,False,0.04600713514363736,0.09340396008714064
Square 1,Alpha:535,Carol:498,1661157716360000000,1661157711534000000,megaloc,True,4.295478504293513,7.079149167503151,2.783670663209638,True,0.337446860370024,0.5267080745341615,19,,7,0,True,False,0.041662733965589636,0.09715463295147843
Square 1,Alpha:536,Carol:503,1661157717460000000,1661157716134000000,mapclosures+megaloc,True,3.444838795658536,4.848707424965568,1.403868629307032,False,0.3249594923267464,0.576592082616179,10,,7,0,True,False,0.04274054142670522,0.0686501943586652
Square 1,Alpha:538,Carol:498,1661157718560000000,1661157711534000000,megaloc,True,5.764516929313328,8.778406789314934,3.0138898600016057,True,0.3358385161790678,0.5166149068322982,28,,7,0,True,False,0.03417061004051733,0.12220486005997405
Square 1,Alpha:539,Bob:473,1661157719060000000,1661157716941000000,mapclosures,True,3.1805573149123205,0.42673986313676426,2.7538174517755563,True,0.3085404370339242,0.7323035138346631,10,,2,0,False,,0.05057350850362405,0.1744981937203145
Square 1,Alpha:540,Carol:506,1661157719660000000,1661157718934000000,mapclosures,True,4.549435365716441,4.634193438404476,0.08475807268803504,False,0.3168452058356575,0.6224077328646749,6,,7,0,True,False,0.04449313290272654,0.1078201325778331
Square 1,Alpha:542,Carol:509,1661157722460000000,1661157720634000000,mapclosures,True,5.6396978977805565,4.547704436346082,1.0919934614344742,False,0.32055788260979984,0.5912396961370616,7,,6,0,True,False,0.0651069835550907,0.09845929925770407
Square 1,Alpha:543,Carol:492,1661157724460000000,1661157705634000000,megaloc,True,13.0974288913231,15.719175036909212,2.621746145586112,True,0.34823240541348044,0.4375267742396116,11,,2,0,False,,0.037916672003053487,0.11467063529891497
Square 1,Alpha:543,Carol:513,1661157724460000000,1661157722034000000,mapclosures+megaloc,True,5.66306791581254,3.523024107978193,2.1400438078343473,True,0.3457841300116889,0.492103549332465,7,,3,0,True,False,0.061936039700663796,0.0997639655639297
Square 1,Alpha:545,Bob:474,1661157728460000000,1661157718941000000,mapclosures+megaloc,True,2.4893691314693758,2.1165905926250215,0.3727785388443543,False,0.33860556234173156,0.5187408729514846,6,,1,0,False,,0.044066059534821025,0.17588227680763718
Square 1,Bob:0,Carol:0,1661157278938000000,1661157277335000000,mapclosures+megaloc,True,3.3930076362081785,,,,0.3463763821817286,0.38987043580683156,13,,4,0,True,False,0.08624640928695027,0.26633735097465305
Square 1,Bob:0,Carol:1,1661157278938000000,1661157279335000000,mapclosures+megaloc,True,3.335313927876521,3.2763170527722973,0.0589968751042238,False,0.3318382066444586,0.337866238101125,16,,4,0,True,False,0.04204502698762845,0.13398008051793636
Square 1,Bob:1,Carol:2,1661157280938000000,1661157281335000000,mapclosures+megaloc,True,3.2994474524146127,3.2780331358985952,0.02141431651601744,False,0.34550421684022575,0.39824789866224697,17,,5,0,True,False,0.03318977225753431,0.13855890557759667
Square 1,Bob:1,Carol:3,1661157280938000000,1661157283335000000,mapclosures+megaloc,True,3.282555660161402,3.276757497323875,0.005798162837526988,False,0.3472659576673863,0.39591451174873066,12,,5,0,True,False,0.050900281717722595,0.12285250301410462
Square 1,Bob:1,Carol:5,1661157280938000000,1661157287335000000,mapclosures+megaloc,True,3.3161235856302653,3.2767805927354168,0.03934299289484855,False,0.34327048483758343,0.38993264799716415,13,,5,0,True,False,0.026931241376941067,0.09355267874586698
Square 1,Bob:6,Carol:1,1661157290938000000,1661157279335000000,megaloc,True,3.327731674460569,3.2783313460597503,0.04940032840081887,False,0.34595813876214576,0.42904953145917,11,,3,0,True,False,0.05240530061796317,0.15339086412745495
Square 1,Bob:372,Carol:393,1661157628641000000,1661157619034000000,mapclosures,True,17.0910256028809,17.09588099181315,0.004855388932249127,False,0.3484110318187416,0.46388064246022687,7,,1,0,False,,0.06288629211041949,0.17297295668629417
Square 1,Bob:372,Carol:406,1661157628641000000,1661157629434000000,mapclosures,True,3.6205281164290977,4.179144880040756,0.5586167636116581,False,0.3388409529554039,0.6536061724253606,7,,3,0,True,False,0.08832695511307011,0.1110087071589253
Square 1,Bob:375,Carol:403,1661157630941000000,1661157627034000000,mapclosures,True,3.802081630119298,4.004328575876056,0.2022469457567584,False,0.33986363958544413,0.5983613626563173,8,,5,0,True,False,0.1387544894888516,0.09836996068775473
Square 1,Bob:378,Carol:407,1661157633541000000,1661157630234000000,mapclosures,True,3.1715645803308066,3.2973577825026386,0.12579320217183199,False,0.3345026016123026,0.638647474198805,14,,5,0,True,False,0.0889444559012886,0.1110087071589253
Square 1,Bob:381,Carol:406,1661157636241000000,1661157629434000000,mapclosures,True,5.264747302149854,5.149198587846678,0.11554871430317615,False,0.329684331172377,0.6313988594431399,12,,6,0,True,False,0.08727904137995088,0.10939926097161415
Square 1,Bob:384,Carol:406,1661157638841000000,1661157629434000000,mapclosures,True,8.396413152429702,8.225841483952435,0.17057166847726712,False,0.3336257852278566,0.5898691714189869,7,,6,0,True,False,0.14412121424044444,0.17430353897552275
Square 1,Bob:387,Carol:405,1661157641441000000,1661157628634000000,mapclosures,True,10.640675347654462,10.474392556461284,0.16628279119317746,False,0.33716215558611107,0.6112668875860311,8,,5,0,True,False,0.11050067589145622,0.14520941935572712
Square 1,Bob:390,Carol:400,1661157644041000000,1661157624634000000,mapclosures,True,11.286714964132035,10.904839430070618,0.3818755340614164,False,0.34436150794761644,0.6359938993390951,8,,4,0,True,False,0.17369283804482122,0.17345813626740783
Square 1,Bob:393,Carol:411,1661157646641000000,1661157633434000000,mapclosures,True,19.249500611476297,19.097702323582208,0.15179828789408845,False,0.3393627767678342,0.5494559038492772,8,,3,0,True,False,0.0967996171470065,0.15308468549427862
Square 1,Bob:454,Carol:487,1661157701241000000,1661157700834000000,megaloc,True,25.001371485262673,24.94978443078125,0.05158705448142342,False,0.3496500670557006,0.3206631060553513,6,,0,0,False,,,
Square 1,Bob:472,Carol:518,1661157714941000000,1661157728234000000,mapclosures+megaloc,True,2.4489446410761917,2.5218451308573075,0.07290048978111585,False,0.31860462538777556,0.7226489671116414,8,,3,0,True,False,0.0680572853727288,0.15093781057238814
Square 1,Bob:473,Carol:500,1661157716941000000,1661157712834000000,mapclosures,True,7.801447838819337,8.06076953678148,0.2593216979621431,False,0.3407950958525256,0.535368519675203,8,,2,0,False,,0.02708874846100645,0.10714923779444507
